data/output/optimization/2/iterations-factor/100/10_1_4_0_1.txt/	0.0656239	0.056401	276	217	100
data/output/optimization/2/n-norm/50/10_1_4_0_1.txt/	0.056867	0.0437718	358	216	100
data/output/optimization/2/n-norm/90/10_1_4_0_1.txt/	0.0572437	0.0498301	342	208	100
data/output/optimization/2/n-start-gates/25/10_1_4_0_1.txt/	0.0373471	0.0340456	996	105	100
data/output/optimization/2/n-norm/70/10_1_4_0_1.txt/	0.0577615	0.0449074	366	214	100
data/output/optimization/2/n-start-gates/45/10_1_4_0_1.txt/	0.028084	0.0221279	367	148	100
data/output/optimization/2/iterations-factor/140/10_1_4_0_1.txt/	0.0596994	0.0525029	226	202	100
data/output/optimization/2/n-norm/80/10_1_4_0_1.txt/	0.0602596	0.0435309	363	213	100
data/output/optimization/2/iterations-factor/150/10_1_4_0_1.txt/	0.0615015	0.0548819	226	201	100
data/output/optimization/2/n-norm/60/10_1_4_0_1.txt/	0.0632401	0.0543853	371	217	100
data/output/optimization/2/n-start-gates/50/10_1_4_0_1.txt/	0.0241456	0.0180835	274	142	100
data/output/optimization/2//10_1_4_0_2.txt/	0.115341	0.0746842	705	215	100
data/output/optimization/2/n-norm/110/10_1_4_0_1.txt/	0.0567745	0.0418099	315	197	100
data/output/optimization/2/start-temp/0.04/10_1_4_0_2.txt/	0.237783	0.214095	1473	229	100
data/output/optimization/2/n-norm/130/10_1_4_0_1.txt/	0.0588661	0.0502407	335	197	100
data/output/optimization/2/n-norm/120/10_1_4_0_1.txt/	0.0601727	0.046544	339	205	100
data/output/optimization/2/pid/0.1/10_1_4_0_1.txt/	0.0217573	0.0218081	450	117	100
data/output/optimization/2/n-norm/100/10_1_4_0_1.txt/	0.0630444	0.0524352	362	217	100
data/output/optimization/2/n-start-gates/55/10_1_4_0_1.txt/	0.0241001	0.0177893	239	148	100
data/output/optimization/2/n-norm/40/10_1_4_0_1.txt/	0.0743123	0.0642946	348	206	100
data/output/optimization/2/n-start-gates/20/10_1_4_0_8.txt/	0.507033	0.631562	16523	126	100
data/output/optimization/2/n-norm/140/10_1_4_0_1.txt/	0.0571367	0.0509519	342	194	100
data/output/optimization/2/n-start-gates/60/10_1_4_0_1.txt/	0.0273049	0.02167	239	164	100
data/output/optimization/2/n-start-gates/20/10_1_4_0_1.txt/	0.0578765	0.046599	1967	104	100
data/output/optimization/2/pid/0.2/10_1_4_0_1.txt/	0.0279542	0.0218368	549	115	100
data/output/optimization/2/start-temp/0.2/10_1_4_0_1.txt/	0.102036	0.0791197	667	198	100
data/output/optimization/2/n-norm/30/10_1_4_0_1.txt/	0.0828173	0.0725433	325	211	100
data/output/optimization/2/pid/0.0/10_1_4_0_1.txt/	0.0329852	0.0293209	621	128	100
data/output/optimization/2/start-temp/0.04/10_1_4_0_1.txt/	0.125091	0.0999599	817	227	100
data/output/optimization/2/pid/0.3/10_1_4_0_1.txt/	0.0293288	0.0284879	647	116	100
data/output/optimization/2/start-temp/0.16/10_1_4_0_8.txt/	0.527458	0.428371	4483	298	100
data/output/optimization/2/pid/0.4/10_1_4_0_1.txt/	0.0376875	0.0365355	882	110	100
data/output/optimization/2/simple/10_1_4_0_2.txt/	0.175105	0.146944	1133	198	100
data/output/optimization/2/pid/0.5/10_1_4_0_1.txt/	0.0471348	0.0421951	1203	108	100
data/output/optimization/2/start-temp/0.16/10_1_4_0_2.txt/	0.270161	0.214766	1912	212	100
data/output/optimization/2/n-start-gates/25/10_1_4_0_2.txt/	0.222318	0.203991	4558	105	100
data/output/optimization/2/n-start-gates/30/10_0_4_0_4.txt/	0.0166957	0.0136223	354	103	100
data/output/optimization/2//10_1_4_0_1.txt/	0.0604721	0.0445347	358	212	100
data/output/optimization/2/n-start-gates/40/10_0_4_0_4.txt/	0.0205829	0.017617	289	105	100
data/output/optimization/2/n-start-gates/35/10_0_4_0_4.txt/	0.0227146	0.0216502	360	106	100
data/output/optimization/2/n-start-gates/25/10_0_4_0_4.txt/	0.0231082	0.0272928	585	100	100
data/output/optimization/2/n-start-gates/20/10_0_4_0_4.txt/	0.0244948	0.0196035	787	100	100
data/output/optimization/2/iterations-factor/20/10_0_4_0_4.txt/	0.054774	0.0440144	460	172	100
data/output/optimization/2/no-perms/10_1_4_0_1.txt/	0.06578	0.0555922	378	211	100
data/output/optimization/2/iterations-factor/30/10_0_4_0_4.txt/	0.0577771	0.054171	365	165	100
data/output/optimization/2/iterations-factor/60/10_0_4_0_4.txt/	0.0588194	0.0465737	262	170	100
data/output/optimization/2/start-temp/0.12/10_0_4_0_4.txt/	0.0589099	0.0497668	313	183	100
data/output/optimization/2/n-start-gates/15/10_0_4_0_4.txt/	0.0387379	0.0395476	1827	100	100
data/output/optimization/2/iterations-factor/40/10_0_4_0_4.txt/	0.0593826	0.0563553	321	167	100
data/output/optimization/2/iterations-factor/50/10_0_4_0_4.txt/	0.0595984	0.052301	280	165	100
data/output/optimization/2/start-temp/0.1/10_0_4_0_4.txt/	0.0605304	0.0572315	321	167	100
data/output/optimization/2/n-start-gates/50/10_0_4_0_4.txt/	0.0234852	0.0177244	255	119	100
data/output/optimization/2/iterations-factor/100/10_0_4_0_4.txt/	0.0643657	0.0588121	233	170	100
data/output/optimization/2/iterations-factor/80/10_0_4_0_4.txt/	0.0645357	0.0630875	239	156	100
data/output/optimization/2/iterations-factor/90/10_0_4_0_4.txt/	0.0652349	0.0590639	243	174	100
data/output/optimization/2/iterations-factor/70/10_0_4_0_4.txt/	0.0653262	0.0709002	264	178	100
data/output/optimization/2/iterations-factor/10/10_0_4_0_4.txt/	0.066881	0.0485016	991	182	100
data/output/optimization/2/n-start-gates/45/10_0_4_0_4.txt/	0.0269261	0.0265592	336	124	100
data/output/optimization/2/iterations-factor/140/10_0_4_0_4.txt/	0.0571721	0.0497763	190	156	100
data/output/optimization/2/start-temp/0.08/10_0_4_0_4.txt/	0.068998	0.0509276	380	164	100
data/output/optimization/2/iterations-factor/110/10_0_4_0_4.txt/	0.0590423	0.0557356	200	156	100
data/output/optimization/2/n-norm/50/10_0_4_0_4.txt/	0.0592627	0.0535374	336	169	100
data/output/optimization/2/iterations-factor/150/10_0_4_0_4.txt/	0.0623569	0.0563721	192	155	100
data/output/optimization/2/start-temp/0.16/10_0_4_0_4.txt/	0.0729786	0.0698812	416	161	100
data/output/optimization/2/n-norm/70/10_0_4_0_4.txt/	0.0533826	0.0502557	293	158	100
data/output/optimization/2/iterations-factor/120/10_0_4_0_4.txt/	0.0641228	0.062641	220	166	100
data/output/optimization/2/n-norm/40/10_0_4_0_4.txt/	0.0644917	0.0507027	357	173	100
data/output/optimization/2/iterations-factor/130/10_0_4_0_4.txt/	0.0662142	0.0644589	219	162	100
data/output/optimization/2/n-norm/100/10_0_4_0_4.txt/	0.0566577	0.0499346	307	166	100
data/output/optimization/2/n-norm/30/10_0_4_0_4.txt/	0.0676952	0.0510196	362	177	100
data/output/optimization/2/n-norm/140/10_0_4_0_4.txt/	0.0578166	0.0496424	312	177	100
data/output/optimization/2/pid/0.0/10_0_4_0_4.txt/	0.0286141	0.026393	578	112	100
data/output/optimization/2/simple/10_1_4_0_1.txt/	0.0890447	0.0618598	589	195	100
data/output/optimization/2/n-norm/110/10_0_4_0_4.txt/	0.0597158	0.0604873	314	173	100
data/output/optimization/2/n-norm/60/10_0_4_0_4.txt/	0.059861	0.0546312	313	170	100
data/output/optimization/2/pid/0.1/10_0_4_0_4.txt/	0.0198469	0.0199256	394	109	100
data/output/optimization/2/n-start-gates/55/10_0_4_0_4.txt/	0.0314149	0.0267067	309	139	100
data/output/optimization/2/n-norm/80/10_0_4_0_4.txt/	0.0616443	0.0546351	327	169	100
data/output/optimization/2/start-temp/0.2/10_0_4_0_4.txt/	0.0818209	0.0647734	526	150	100
data/output/optimization/2/n-norm/90/10_0_4_0_4.txt/	0.0619235	0.0539344	305	164	100
data/output/optimization/2/n-start-gates/60/10_0_4_0_4.txt/	0.03219	0.0245981	267	139	100
data/output/optimization/2/pid/0.2/10_0_4_0_4.txt/	0.0227603	0.0225826	375	106	100
data/output/optimization/2/start-temp/0.02/10_1_4_0_2.txt/	0.335888	0.276086	2170	225	100
data/output/optimization/2/n-norm/120/10_0_4_0_4.txt/	0.0650597	0.0665115	315	175	100
data/output/optimization/2/pid/0.3/10_0_4_0_4.txt/	0.0161203	0.0132159	341	103	100
data/output/optimization/2/pid/0.4/10_0_4_0_4.txt/	0.0207063	0.0222767	455	102	100
data/output/optimization/2/n-norm/130/10_0_4_0_4.txt/	0.0722017	0.0682237	281	168	100
data/output/optimization/2/pid/0.5/10_0_4_0_4.txt/	0.0224935	0.0191283	540	100	100
data/output/optimization/2/n-start-gates/15/10_1_4_0_1.txt/	0.147565	0.145908	7325	100	100
data/output/optimization/2/start-temp/0.02/10_1_4_0_1.txt/	0.211872	0.184096	1460	224	100
data/output/optimization/2/start-temp/0.06/10_0_4_0_4.txt/	0.10361	0.0903386	614	171	100
data/output/optimization/2/pid/0.5/10_1_4_0_2.txt/	0.264322	0.246186	5365	101	100
data/output/optimization/2//10_0_4_0_4.txt/	0.0576133	0.0481059	311	165	100
data/output/optimization/2/simple/10_0_4_0_4.txt/	0.0590987	0.0543893	318	164	100
data/output/optimization/2/n-start-gates/40/10_0_3_0_9.txt/	0.0395855	0.0356266	550	129	100
data/output/optimization/2/no-perms/10_0_4_0_4.txt/	0.0720042	0.0518722	398	176	100
data/output/optimization/2/n-start-gates/45/10_0_3_0_9.txt/	0.0345647	0.0335133	423	129	100
data/output/optimization/2/iterations-factor/70/10_0_3_0_9.txt/	0.0670252	0.0589685	287	182	100
data/output/optimization/2/iterations-factor/60/10_0_3_0_9.txt/	0.0675751	0.0532113	325	194	100
data/output/optimization/2/n-start-gates/50/10_0_3_0_9.txt/	0.0376496	0.0362012	401	135	100
data/output/optimization/2/start-temp/0.1/10_0_3_0_9.txt/	0.0779717	0.0634949	457	206	100
data/output/optimization/2/n-start-gates/35/10_0_3_0_9.txt/	0.0483343	0.0403726	678	109	100
data/output/optimization/2/n-start-gates/30/10_0_3_0_9.txt/	0.0485085	0.0467167	860	111	100
data/output/optimization/2/iterations-factor/80/10_0_3_0_9.txt/	0.0702027	0.0575412	277	180	100
data/output/optimization/2/start-temp/0.12/10_0_3_0_9.txt/	0.080945	0.0680701	468	206	100
data/output/optimization/2/iterations-factor/10/10_0_3_0_9.txt/	0.0729461	0.0524199	1159	188	100
data/output/optimization/2/n-start-gates/20/10_1_4_0_2.txt/	0.334308	0.325682	10937	101	100
data/output/optimization/2/n-start-gates/25/10_0_3_0_9.txt/	0.0541974	0.0490603	1352	109	100
data/output/optimization/2/start-temp/0.04/10_0_4_0_4.txt/	0.165573	0.156246	1039	171	100
data/output/optimization/2/n-start-gates/55/10_0_3_0_9.txt/	0.0449948	0.0376993	429	154	100
data/output/optimization/2/iterations-factor/40/10_0_3_0_9.txt/	0.0764093	0.0608926	457	206	100
data/output/optimization/2/iterations-factor/100/10_0_3_0_9.txt/	0.0765647	0.0706981	290	202	100
data/output/optimization/2/iterations-factor/30/10_0_3_0_9.txt/	0.0771979	0.0605816	559	211	100
data/output/optimization/2/iterations-factor/50/10_0_3_0_9.txt/	0.0774187	0.0701789	394	194	100
